statefip,year,state_name,state_abb,effective_mw,mw_change,mw_level_change,mw_pct_change,emp_pop_ratio_all,emp_pop_ratio_teen,emp_pop_ratio_young_adult,emp_pop_ratio_prime_age,emp_pop_ratio_lt_hs,emp_pop_ratio_no_ba,emp_pop_ratio_male,emp_pop_ratio_female,emp_pop_ratio_teen_male,emp_pop_ratio_teen_female,lfpr_all,lfpr_teen,unemp_rate_all,unemp_rate_teen,pop_all,pop_teen,pop_young_adult,pop_lt_hs,pop_no_ba,n_obs_all,n_obs_teen,n_obs_young_adult,emplvl_total_private,emplvl_food_services,emplvl_retail,emplvl_accommodation_food,wkly_wage_total_private,wkly_wage_food_services
4,2018,Arizona,AZ,10.5,1,0.5,0.05,0.586943,0.283852,0.712295,0.779547,0.392223,0.551879,0.643113,0.533426,0.243976,0.326241,0.616122,0.341511,0.047360,0.168837,66818215,4947555,5845312,10895755,47021155,18754,1401,1451,2436592,234922,326698,281442,990,393
4,2019,Arizona,AZ,11.0,1,0.5,0.0476,0.590645,0.338277,0.729857,0.790497,0.407087,0.556237,0.645406,0.538467,0.307259,0.376467,0.620489,0.400744,0.048099,0.155878,68652450,5014361,6178548,10202065,47992669,18725,1369,1527,2513038,239898,326872,285536,1029,413
4,2020,Arizona,AZ,12.0,1,1.0,0.0909,0.567281,0.292601,0.669994,0.765644,0.357915,0.528658,0.621527,0.515612,0.279836,0.307094,0.614621,0.379978,0.077023,0.229954,69979482,4711021,6097054,9656624,48081930,16907,1131,1262,2436814,207964,320332,241128,1119,440
4,2021,Arizona,AZ,12.15,1,0.15,0.0125,0.585542,0.326889,0.668761,0.778033,0.398357,0.550809,0.657103,0.517330,0.301671,0.350020,0.617434,0.360424,0.051651,0.093045,71918952,3907025,6638716,9332409,48137488,16566,902,1364,,,,,,
4,2022,Arizona,AZ,12.8,1,0.65,0.0535,0.591435,0.296346,0.690878,0.803098,0.394694,0.551657,0.652743,0.532153,0.301522,0.290546,0.616453,0.354233,0.040583,0.163416,70537507,4566222,6125194,9848587,46380153,15784,923,1184,2689673,250189,345908,291455,1244,517
5,1990,Arkansas,AR,3.8,1,0.45,0.1343,0.591031,0.480434,0.691454,0.783199,0.530045,0.556405,0.677186,0.513750,0.458542,0.502321,0.633965,0.591411,0.067724,0.187648,21345030,1608891,1961938,14668739,17948897,17660,1281,1482,750507,47572,109455,57551,344,125
5,1991,Arkansas,AR,4.25,1,0.45,0.1184,0.576127,0.441858,0.717934,0.767541,0.518742,0.544648,0.666217,0.495434,0.447741,0.436245,0.622032,0.566509,0.073799,0.220034,21530921,1655101,2001013,14894387,18200208,18068,1331,1549,754939,47522,110458,57707,359,135
5,1992,Arkansas,AR,4.25,0,0.0,0.0,0.590571,0.441406,0.694294,0.784566,0.368413,0.562239,0.676499,0.515097,0.457438,0.425034,0.636932,0.563589,0.072789,0.216794,21737952,1856957,2023902,6150698,18954811,17584,1431,1503,779272,49705,113608,59951,379,141
5,1993,Arkansas,AR,4.25,0,0.0,0.0,0.593598,0.417749,0.674866,0.785120,0.363810,0.563988,0.680935,0.514547,0.387070,0.449936,0.633678,0.504032,0.063250,0.171186,22063105,1852340,1838080,6061488,19134862,17211,1352,1284,809378,52802,117320,63211,383,142
5,1994,Arkansas,AR,4.25,0,0.0,0.0,0.613833,0.458551,0.748978,0.790611,0.376849,0.587141,0.693807,0.539666,0.495645,0.413214,0.648407,0.545067,0.053321,0.158725,22401062,1843030,2162037,5959455,19487297,16179,1251,1414,847222,56448,122942,66918,393,144
5,1995,Arkansas,AR,4.25,0,0.0,0.0,0.617093,0.445069,0.739985,0.802921,0.367664,0.590434,0.690680,0.550726,0.438882,0.451767,0.649617,0.546823,0.050067,0.186083,22665890,1798714,2195507,5964969,19612575,15136,1116,1306,878129,59625,121032,70180,407,149
5,1996,Arkansas,AR,4.75,1,0.5,0.1176,0.611044,0.453323,0.742217,0.788745,0.361572,0.584550,0.676164,0.551516,0.439022,0.469176,0.646885,0.534660,0.055404,0.152130,22969914,1833537,2289170,6243083,19916182,15761,1194,1404,892967,61902,124414,72714,420,151
5,1997,Arkansas,AR,5.15,1,0.4,0.0842,0.596795,0.406608,0.700308,0.785826,0.331195,0.570077,0.659004,0.540115,0.393719,0.421190,0.631937,0.502535,0.055610,0.190887,23123021,1832073,2288210,6225699,20059139,15562,1172,1383,907533,62584,126517,73569,440,158
5,1998,Arkansas,AR,5.15,0,0.0,0.0,0.591640,0.414245,0.704317,0.790592,0.312990,0.562115,0.651331,0.537282,0.391867,0.438787,0.627770,0.515958,0.057552,0.197134,23185944,1733403,2257575,5931687,19915517,15228,1067,1302,921529,62627,127779,73617,464,169
5,1999,Arkansas,AR,5.15,0,0.0,0.0,0.601023,0.399147,0.717050,0.810556,0.322838,0.568043,0.666294,0.540675,0.417059,0.376512,0.630173,0.495653,0.046257,0.194703,23497986,1753358,2272404,5535169,19841475,15193,1085,1250,937837,63775,131019,74789,482,176
5,2000,Arkansas,AR,5.15,0,0.0,0.0,0.593713,0.426420,0.718071,0.810187,0.326452,0.561330,0.663152,0.529964,0.426831,0.425829,0.620545,0.498118,0.043239,0.143938,24296930,1963829,2008986,5524155,20493808,15587,1214,1196,951930,65556,132490,76587,500,180
5,2001,Arkansas,AR,5.15,0,0.0,0.0,0.578132,0.398287,0.700442,0.776934,0.318125,0.547745,0.637657,0.527068,0.392060,0.405307,0.610320,0.470919,0.052740,0.154235,24277049,1902886,2007611,5436210,20633749,15199,1129,1125,945820,67143,131479,77841,518,184
5,2002,Arkansas,AR,5.15,0,0.0,0.0,0.587981,0.398709,0.689497,0.777848,0.337714,0.553347,0.662679,0.521648,0.417509,0.378629,0.623242,0.470418,0.056576,0.152438,24379218,1848728,1967702,5556398,20626867,15175,1106,1081,936465,67979,129956,78487,533,189
5,2003,Arkansas,AR,5.15,0,0.0,0.0,0.576048,0.329110,0.610427,0.761080,0.331051,0.547399,0.655854,0.502693,0.331424,0.326806,0.614525,0.417368,0.062614,0.211462,24876688,1751502,2335181,5498606,20874263,14946,994,1199,930765,68498,129009,79057,548,193
5,2004,Arkansas,AR,5.15,0,0.0,0.0,0.590409,0.352482,0.653853,0.771941,0.333590,0.562200,0.667634,0.519061,0.384024,0.322732,0.627335,0.461191,0.058862,0.235713,25083669,1728341,2261735,5265115,21007780,14697,999,1204,942044,70770,130696,81750,573,198
5,2005,Arkansas,AR,5.15,0,0.0,0.0,0.614851,0.340324,0.707153,0.797461,0.370150,0.584513,0.683914,0.550741,0.313624,0.367483,0.648292,0.442071,0.051584,0.230160,25501177,1784666,2255764,5489604,21229162,14608,1003,1119,957385,73772,131889,84827,592,201
5,2006,Arkansas,AR,6.25,1,1.1,0.2136,0.599894,0.381318,0.686941,0.774980,0.363751,0.570134,0.654339,0.549224,0.354122,0.411647,0.634406,0.460391,0.054400,0.171752,25982947,1837756,2246713,5477966,21421944,13801,953,1035,973615,76943,133228,88029,612,208
5,2007,Arkansas,AR,6.25,0,0.0,0.0,0.597891,0.370083,0.722376,0.769201,0.355482,0.567724,0.662953,0.537434,0.368111,0.372028,0.633876,0.443539,0.056769,0.165614,26106267,1842735,2555062,5165077,21711211,13873,992,1210,976165,78529,134194,89817,649,220
5,2008,Arkansas,AR,6.55,1,0.3,0.048,0.597728,0.294978,0.698132,0.779248,0.363077,0.565477,0.649953,0.549369,0.274909,0.314290,0.631225,0.364141,0.053067,0.189935,26193987,1820230,2173341,5107233,21608936,13639,961,1011,971640,79316,133688,91007,663,227
5,2009,Arkansas,AR,7.25,1,0.7,0.1069,0.576041,0.265579,0.719325,0.746996,0.329312,0.541908,0.636195,0.520421,0.283423,0.248110,0.626293,0.379177,0.080238,0.299591,26379753,1858111,2360164,4990702,21814481,13582,961,1068,931223,78776,129645,89997,676,234
5,2010,Arkansas,AR,7.25,0,0.0,0.0,0.553662,0.268525,0.626074,0.728057,0.268052,0.520523,0.609397,0.502036,0.248942,0.287993,0.606032,0.372467,0.086414,0.279063,26672394,1802109,2624964,4935963,21862092,13324,884,1153,928522,77950,129513,89106,689,242
5,2011,Arkansas,AR,7.25,0,0.0,0.0,0.556762,0.334841,0.650471,0.725428,0.312956,0.520142,0.609593,0.507650,0.270055,0.403355,0.609634,0.424453,0.086727,0.211123,26890457,1530783,2456818,4542959,21655206,13162,746,1033,936501,79499,131400,90503,708,248
5,2012,Arkansas,AR,7.25,0,0.0,0.0,0.544879,0.271934,0.628288,0.728653,0.296180,0.507133,0.600466,0.493332,0.227486,0.322565,0.591152,0.370985,0.078275,0.266994,27250056,1677961,2385540,4905978,21663232,13400,802,1005,944388,82152,132576,93085,728,254
5,2013,Arkansas,AR,7.25,0,0.0,0.0,0.534000,0.234834,0.584305,0.723528,0.301632,0.497259,0.591326,0.480930,0.218719,0.254105,0.578779,0.333268,0.077368,0.295360,27332743,1770488,2539568,5037333,21928750,13842,852,1113,,,,,,
5,2014,Arkansas,AR,7.25,0,0.0,0.0,0.539954,0.307383,0.619186,0.724810,0.344180,0.504204,0.589806,0.493733,0.256041,0.379474,0.574589,0.352554,0.060278,0.128127,27479051,1872778,2415247,5142044,21708828,16635,1088,1232,957335,86224,136274,97261,764,262
5,2015,Arkansas,AR,7.5,1,0.25,0.0345,0.552925,0.269005,0.637283,0.736943,0.309074,0.508639,0.601559,0.507813,0.277315,0.261318,0.583553,0.320566,0.052485,0.160844,27585482,1874905,2175592,4518526,21510776,21104,1345,1392,978732,89907,140534,101047,781,273
5,2016,Arkansas,AR,8.0,1,0.5,0.0667,0.559640,0.295142,0.678371,0.754416,0.342202,0.517667,0.618285,0.505300,0.283271,0.306731,0.582960,0.338479,0.040003,0.128036,27790115,1838746,2102035,4301825,21198966,22444,1374,1406,993989,93036,142277,104229,794,283
5,2017,Arkansas,AR,8.5,1,0.5,0.0625,0.563849,0.292014,0.696392,0.764283,0.319605,0.525895,0.601876,0.528619,0.296709,0.287276,0.585809,0.319232,0.037485,0.085259,27924973,1865280,2484458,4100517,21513120,22839,1428,1692,,,,,,
5,2018,Arkansas,AR,8.5,0,0.0,0.0,0.553829,0.300686,0.630378,0.753291,0.314465,0.517888,0.605619,0.505829,0.325847,0.276480,0.575616,0.329561,0.037849,0.087616,28090029,1893655,2611423,4160397,21453937,22114,1411,1736,1014114,95671,139125,106980,841,302
5,2019,Arkansas,AR,9.25,1,0.75,0.0882,0.569329,0.325303,0.693751,0.762153,0.341075,0.529494,0.623056,0.519578,0.362857,0.288663,0.589650,0.358915,0.034464,0.093648,28182371,1887549,2383576,3934167,21333572,21276,1341,1514,1022053,97406,136738,108913,871,317
5,2020,Arkansas,AR,10.0,1,0.75,0.0811,0.544570,0.301715,0.627772,0.740346,0.302306,0.495108,0.596799,0.496219,0.302355,0.301070,0.580307,0.362436,0.061584,0.167534,28242501,1781747,2249601,3502150,20753428,18081,1013,1118,982047,86666,135044,96134,937,336
5,2021,Arkansas,AR,11.0,1,1.0,0.1,0.552960,0.338166,0.685131,0.754368,0.343137,0.508847,0.604627,0.505133,0.319210,0.356101,0.576207,0.376034,0.040344,0.100704,28462010,1747967,2440411,3388835,20761900,18812,1081,1322,,,,,,
5,2022,Arkansas,AR,11.0,0,0.0,0.0,0.557230,0.365156,0.720758,0.760006,0.337952,0.520828,0.602723,0.514518,0.307101,0.426945,0.578939,0.403692,0.037497,0.095457,28560438,1977236,2247099,3661175,21470016,18339,1118,1157,1056644,98458,142774,109783,1042,392
6,1990,California,CA,4.25,0,0.0,0.0,0.631624,0.412349,0.700250,0.776329,0.536984,0.584156,0.732293,0.534400,0.456284,0.366123,0.670755,0.491896,0.058339,0.161715,271558525,21165624,31123877,145478104,205844584,108695,8130,11617,11242658,766054,1515815,966566,493,180
6,1991,California,CA,4.25,0,0.0,0.0,0.612488,0.379082,0.667479,0.758865,0.508330,0.562185,0.707672,0.518606,0.412036,0.342277,0.663787,0.477545,0.077283,0.206186,274287825,21012703,31137396,146248835,207754581,108398,8035,11625,10751450,759877,1421630,946373,517,187
6,1992,California,CA,4.25,0,0.0,0.0,0.603266,0.356590,0.657841,0.749287,0.400378,0.560591,0.695972,0.511552,0.380424,0.330285,0.665502,0.477511,0.093518,0.253233,277791986,20130480,29963161,69481012,221040214,102773,7187,10444,10465220,763576,1376968,942624,545,192
6,1993,California,CA,4.25,0,0.0,0.0,0.595936,0.336485,0.647004,0.745921,0.392952,0.551158,0.686993,0.508887,0.338575,0.334370,0.657218,0.455100,0.093244,0.260636,280287710,20297741,28368262,68048110,222408658,101745,7155,9671,10340652,771724,1360385,947693,553,189
6,1994,California,CA,4.25,0,0.0,0.0,0.603630,0.360338,0.646600,0.751820,0.396192,0.557600,0.688845,0.522072,0.361859,0.358797,0.660293,0.467300,0.085814,0.228893,281380095,20821932,27796380,66257591,221317205,97324,6945,9143,10460412,790751,1363877,966865,560,192
6,1995,California,CA,4.25,0,0.0,0.0,0.603437,0.340407,0.648755,0.756487,0.393671,0.558226,0.689641,0.520597,0.334352,0.346900,0.655537,0.441219,0.079476,0.228484,283013378,21033127,26052879,67996119,221676352,92795,6639,8069,10716993,817563,1387373,997053,578,195
6,1996,California,CA,4.75,1,0.5,0.1176,0.608068,0.339110,0.655254,0.764570,0.399440,0.562555,0.696363,0.523174,0.342413,0.335619,0.655621,0.441724,0.072531,0.232304,283950811,20753182,25834133,67457729,218871351,90887,6446,7700,11074458,849748,1413438,1034092,600,202
6,1997,California,CA,5.15,1,0.4,0.0842,0.621725,0.334978,0.686340,0.775632,0.429200,0.576720,0.706325,0.539994,0.351428,0.317086,0.663794,0.422683,0.063377,0.207495,288498369,21160005,26503556,67720635,221312127,92036,6605,7893,11434631,857303,1446048,1041173,636,213
6,1998,California,CA,5.75,1,0.6,0.1165,0.629132,0.374373,0.676789,0.780388,0.439294,0.582221,0.710543,0.549868,0.390886,0.355939,0.668366,0.457568,0.058701,0.181819,293885124,22641866,27265926,68588410,224873205,92807,6824,8079,11896055,871008,1478384,1062664,673,231
6,1999,California,CA,5.75,0,0.0,0.0,0.630574,0.370639,0.686919,0.781491,0.446030,0.586284,0.713236,0.552229,0.386657,0.353790,0.665463,0.442843,0.052427,0.163047,300825309,23254483,27768447,67873936,227420623,93117,6916,8073,12243452,894782,1514042,1087133,718,240
6,2000,California,CA,5.75,0,0.0,0.0,0.638477,0.374661,0.705690,0.787632,0.453735,0.597601,0.722938,0.558639,0.375081,0.374231,0.671981,0.452877,0.049858,0.172709,300942624,23569658,28878156,67720570,227550730,92846,7002,8320,12670994,921481,1562141,1118969,793,253
6,2001,California,CA,6.25,1,0.5,0.087,0.635180,0.359964,0.688639,0.781624,0.457132,0.595215,0.716292,0.557544,0.355927,0.364256,0.672014,0.433228,0.054810,0.169113,304116645,23657846,30215278,68156378,229025031,89889,6755,8205,12668223,940613,1571994,1136223,787,262
6,2002,California,CA,6.75,1,0.5,0.08,0.623304,0.328619,0.669584,0.767586,0.447232,0.581785,0.699812,0.549993,0.323981,0.333460,0.668435,0.402905,0.067517,0.184376,304568361,24130585,30397881,67641808,228603472,90637,7038,8171,12461949,956536,1580463,1145735,784,273
6,2003,California,CA,6.75,0,0.0,0.0,0.617057,0.306507,0.653968,0.762119,0.436496,0.571834,0.692058,0.545102,0.284803,0.329949,0.661819,0.378170,0.067635,0.189499,320191827,24343389,29951946,69371010,236033583,88077,6860,7678,12447085,970001,1588998,1161169,805,277
6,2004,California,CA,6.75,0,0.0,0.0,0.616649,0.303980,0.658919,0.768320,0.432149,0.570720,0.693027,0.543245,0.314486,0.292642,0.657592,0.382015,0.062262,0.204274,323375695,24378566,31306772,69781282,235159601,90087,7005,7811,12609942,996086,1613395,1193122,847,286
6,2005,California,CA,6.75,0,0.0,0.0,0.620863,0.325730,0.677008,0.766924,0.452979,0.574735,0.705049,0.539888,0.311848,0.340104,0.656528,0.393172,0.054324,0.171534,326088525,23631259,31884873,70775512,239294228,99233,7609,9027,12877981,1026313,1650052,1226619,879,294
6,2006,California,CA,6.75,0,0.0,0.0,0.620962,0.303914,0.668015,0.778665,0.448335,0.577604,0.705080,0.539970,0.299407,0.308583,0.652884,0.368266,0.048895,0.174745,327133673,24526288,30060574,71281040,241451958,103422,8102,9032,13125809,1066368,1678141,1270261,919,304
6,2007,California,CA,7.5,1,0.75,0.1111,0.622900,0.307226,0.660396,0.779714,0.447308,0.574421,0.704004,0.544478,0.303567,0.310983,0.657950,0.372143,0.053271,0.174443,333076723,25622776,30331673,72897145,242786071,103085,8193,8782,13216728,1093664,1683714,1302056,960,320
6,2008,California,CA,8.0,1,0.5,0.0667,0.613864,0.263478,0.629984,0.768483,0.421168,0.560513,0.688795,0.541383,0.256447,0.270594,0.661202,0.347156,0.071594,0.241037,336247280,25787279,31557880,71203160,242409177,104579,8221,9201,13039293,1097595,1635790,1308136,975,328
6,2009,California,CA,8.0,0,0.0,0.0,0.577544,0.213920,0.583422,0.730826,0.384014,0.522321,0.636731,0.520188,0.197000,0.231567,0.651817,0.317332,0.113948,0.325877,339241159,26286768,32431069,70324785,245147304,106614,8593,9583,12206122,1053084,1513767,1250579,975,327
6,2010,California,CA,8.0,0,0.0,0.0,0.567563,0.193700,0.552350,0.723661,0.387433,0.514291,0.627727,0.509288,0.192563,0.194902,0.646443,0.291873,0.122022,0.336355,340193329,24924358,32123267,69180892,244060749,108091,8301,9555,12044614,1054895,1506924,1250482,1011,333
6,2011,California,CA,8.0,0,0.0,0.0,0.563100,0.176011,0.562909,0.719310,0.375730,0.507810,0.628263,0.499718,0.156579,0.196092,0.636854,0.267984,0.115810,0.343202,343252716,25584639,33507414,70345571,248124370,108028,8362,9507,12265487,1081905,1527860,1278621,1045,340
6,2012,California,CA,8.0,0,0.0,0.0,0.565010,0.177542,0.558193,0.727441,0.373986,0.509510,0.633046,0.500014,0.168777,0.186511,0.631459,0.268688,0.105231,0.339226,351561017,26503147,35191164,70373794,250449600,108669,8201,9599,12684429,1133266,1562465,1333526,1083,347
6,2013,California,CA,8.0,0,0.0,0.0,0.573331,0.190785,0.562316,0.737420,0.382632,0.516146,0.639559,0.510024,0.175789,0.206089,0.629876,0.271556,0.089772,0.297437,356184970,25736122,35146004,66921311,250504258,109248,7926,9581,,,,,,
6,2014,California,CA,9.0,1,1.0,0.125,0.578631,0.189314,0.590489,0.740318,0.389574,0.521998,0.644700,0.515437,0.183440,0.195644,0.625866,0.253707,0.075471,0.253810,359956152,25292427,36403116,65628093,252076805,110482,7787,9879,13501711,1260661,1623371,1471800,1125,360
6,2015,California,CA,9.0,0,0.0,0.0,0.585262,0.227462,0.581945,0.749513,0.394334,0.531788,0.656118,0.517689,0.225042,0.230101,0.623905,0.285096,0.061937,0.202157,365916337,25150239,35700123,65602904,255771698,107983,7517,9429,13916502,1313019,1651414,1529289,1178,384
6,2016,California,CA,10.0,1,1.0,0.1111,0.590334,0.231341,0.612016,0.756613,0.399248,0.538344,0.665615,0.518470,0.222848,0.240034,0.624044,0.281339,0.054019,0.177714,370287140,24905641,34139613,64633186,254970424,106781,7284,8850,14288358,1366304,1667847,1586281,1202,408
6,2017,California,CA,10.5,1,0.5,0.05,0.595189,0.230817,0.608340,0.768511,0.408280,0.540899,0.664899,0.528619,0.220953,0.241039,0.625159,0.280440,0.047939,0.176945,371168634,24260127,33128809,63250470,252101793,105065,6771,8289,,,,,,
6,2018,California,CA,11.0,1,0.5,0.0476,0.601234,0.230727,0.611614,0.778052,0.401802,0.547295,0.671981,0.533544,0.221265,0.240062,0.627474,0.273994,0.041819,0.157913,374859674,24017753,31544926,61594998,252147638,102441,6528,7619,14876010,1443758,1683999,1672626,1312,445
6,2019,California,CA,12.0,1,1.0,0.0909,0.601694,0.234281,0.626483,0.783190,0.390735,0.546172,0.671243,0.535103,0.226811,0.242184,0.627445,0.274041,0.041042,0.145089,375029435,23707533,30983032,61324180,249095550,100075,6216,7332,15127578,1468395,1658883,1705141,1368,469
6,2020,California,CA,13.0,1,1.0,0.0833,0.545363,0.214027,0.525982,0.717032,0.358068,0.479833,0.613088,0.480499,0.211439,0.216872,0.607185,0.278297,0.101818,0.230942,374757197,23091020,30826368,57180838,244030419,88166,5254,6203,13966715,1120202,1525610,1274937,1533,477
6,2021,California,CA,14.0,1,1.0,0.0769,0.568326,0.255956,0.580847,0.742311,0.379164,0.506587,0.630459,0.508767,0.243926,0.268862,0.612514,0.301576,0.072141,0.151271,373219028,24083641,30748184,58483298,244486722,88689,5610,6426,,,,,,
6,2022,California,CA,15.0,1,1.0,0.0714,0.598128,0.265248,0.606295,0.783514,0.396874,0.536480,0.663047,0.535145,0.278153,0.251910,0.624217,0.299807,0.041795,0.115271,371627240,23789399,29951555,56031344,239403066,85476,5165,6102,15438555,1425578,1615716,1621661,1625,580
8,1990,Colorado,CO,3.8,1,0.45,0.1343,0.674278,0.543026,0.720267,0.828014,0.569179,0.618897,0.748699,0.607307,0.530753,0.555284,0.710213,0.620037,0.050598,0.124204,29773056,2164394,2774074,14545354,20968663,14414,1009,1275,1236815,117940,173009,150963,439,188
8,1991,Colorado,CO,4.25,1,0.45,0.1184,0.666849,0.474400,0.710092,0.825879,0.570931,0.615841,0.737927,0.600755,0.425826,0.521712,0.703396,0.558223,0.051958,0.150161,30306880,2042883,3065107,14249867,20898168,14655,974,1390,1252037,119014,173352,151705,456,198
8,1992,Colorado,CO,4.25,0,0.0,0.0,0.659870,0.440758,0.737282,0.814837,0.385520,0.617128,0.739310,0.586997,0.413829,0.474869,0.701744,0.568203,0.059671,0.224295,31119921,1976760,2864883,4945869,22988316,14887,894,1318,1297398,124395,176602,157767,478,202
8,1993,Colorado,CO,4.25,0,0.0,0.0,0.671862,0.506852,0.733776,0.825468,0.415663,0.628101,0.738291,0.608772,0.484857,0.530038,0.709715,0.612304,0.053335,0.172221,32040140,2093178,3257808,4533623,23238527,15518,966,1481,1363889,132156,183504,166784,490,209
8,1994,Colorado,CO,4.25,0,0.0,0.0,0.696672,0.544896,0.739521,0.846181,0.428258,0.647328,0.761690,0.632921,0.532489,0.560005,0.727783,0.616747,0.042747,0.116500,33154108,2042749,3311123,4497937,23851203,15408,910,1453,1441157,133497,195403,169313,500,186
8,1995,Colorado,CO,4.25,0,0.0,0.0,0.707767,0.532601,0.748957,0.848326,0.428658,0.654014,0.770630,0.645879,0.528383,0.536547,0.738445,0.615949,0.041544,0.135315,33911458,2284703,3517302,4576820,23974818,15313,1014,1488,1511210,141637,206062,179119,518,179
8,1996,Colorado,CO,4.75,1,0.5,0.1176,0.692543,0.480533,0.749943,0.833931,0.447462,0.649987,0.754727,0.630587,0.470788,0.489977,0.722335,0.568647,0.041244,0.154953,34884831,2526359,3289661,5033836,25076012,15394,1076,1340,1573617,145836,216028,183947,547,188
8,1997,Colorado,CO,5.15,1,0.4,0.0842,0.705211,0.524354,0.747989,0.850155,0.460905,0.668835,0.763897,0.646848,0.518965,0.529410,0.730491,0.619718,0.034607,0.153883,35684019,2493294,3902818,5575798,25718014,16162,1088,1598,1646218,149399,222127,188633,576,197
8,1998,Colorado,CO,5.15,0,0.0,0.0,0.719811,0.543795,0.806368,0.852758,0.499951,0.680047,0.782998,0.658085,0.528808,0.557269,0.748860,0.648235,0.038790,0.161115,36315861,2477800,3483148,5469098,25057473,16262,1057,1398,1717110,152340,229508,192257,628,209
8,1999,Colorado,CO,5.15,0,0.0,0.0,0.714587,0.520891,0.794435,0.852783,0.459604,0.666923,0.779235,0.650234,0.539880,0.500286,0.736289,0.592153,0.029474,0.120343,36910920,2790099,3142483,5843206,25334350,16678,1210,1290,1789064,157072,238113,197977,663,220
8,2000,Colorado,CO,5.15,0,0.0,0.0,0.703289,0.484707,0.799620,0.834515,0.488472,0.670154,0.773855,0.634390,0.498941,0.469824,0.724739,0.559671,0.029596,0.133943,39023855,2667065,3609432,6451676,27370112,16028,1059,1409,1865818,162187,244624,203704,723,231
